userId,Movie_id,Movie_Title,Released_Year,Duration,Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3
486,486,Agraharathil Kazhuthai,-1968,175 min,"Drama, Romance",6.8,196,A. Bhimsingh,Dilip Kumar,Waheeda Rehman,Manoj Kumar
487,487,Arvind Desai Ki Ajeeb Dastaan,-1993,153 min,"Action, Crime, Drama",6.5,97,Arshad Khan,Ajit,Vikas Anand,Arjun
488,488,Don,-1991,142 min,Fantasy,6.7,66,J. Om Prakash,K. Raghavendra Rao,Chiranjeevi,Amrish Puri
489,489,Ganga Ki Saugand,-2001,,Thriller,,,Alka Kubal,Raza Murad,Ramanna,
490,490,Ghar,-1969,168 min,"Drama, Romance, Thriller",6.2,149,Yash Chopra,Dharmendra,Saira Banu,Feroz Khan
492,492,Joi Baba Felunath,-1993,158 min,"Drama, Romance",5,142,J. Om Prakash,Jeetendra,Reena Roy,Govinda
493,493,Junoon,-2009,78 min,Drama,7.6,62,Amit Dutta,Ashok Chaudhary,Bramhaswaroop Mishra,Gagan Singh Sethi
494,494,Khatta Meetha,-1977,138 min,"Drama, Family",5.4,34,Devendra Goel,Shatrughan Sinha,Vikram Makandar,Zaheera
495,495,Ondanondu Kaladalli,-2016,145 min,Horror,4.2,266,Kannan Thamarakkulam,Jayaram,Ramya Krishnan,Om Puri
496,496,Satyam Shivam Sundaram: Love Sublime,-1977,148 min,"Crime, Drama",5.3,17,Atma Ram,Navin Nischol,Leena Chandavarkar,Jayshree T.
499,499,Seeta Aur Geeta,-2021,,"Comedy, Thriller",,,Indrajit Nattoji,Amit Sial,Neha Sharma,Garima Jain
500,500,Shalimar,-2021,,Romance,,,Manjeet Rai,Chitransh Raaj,Prishita Tiwari,Sapna Shetty
501,501,Trishul,-1948,138 min,"Musical, Romance",7.4,357,Raj Kapoor,Nargis,Kamini Kaushal,Nigar Sultana
503,503,Ek Din Pratidin,-1967,,"Action, Drama",6.2,29,Naresh Kumar,Feroz Khan,Mumtaz,Achala Sachdev
505,505,Gol Maal,-1994,139 min,"Action, Comedy, Drama",4.6,227,K. Ravi Shankar,Govinda,Shilpa Shetty Kundra,Sonali Bendre
506,506,The Great Gambler,-1994,,"Action, Thriller",3.1,11,Kanti Shah,Amit Dhamija,Mukesh Khanna,Kiran Kumar
507,507,Jaani Dushman,-1990,,Action,,,Vikaram Naroo,Rakesh Bedi,Birbal,Gulshan Grover
508,508,Jurmana,-1994,133 min,Action,4.1,13,Kanti Shah,Alpana,Aparajita,Asrani
512,512,Kaala Patthar,-1970,,"Action, Comedy, Drama",3.7,14,A. Salaam,Joy Mukherjee,Poonam Sinha,Master Bhagwan
513,513,Manzil,-1990,101 min,Thriller,,,Ravi Kumar,Madhuri,Captain Raju,
514,514,Mr. Natwarlal,-1986,,"Action, Drama, Romance",4.1,42,K. Bapaiah,Jeetendra,Sridevi,Mandakini
518,518,Muqaddar Ka Sikandar,-2001,,Action,,,Ravi Raja Pinisetty,Kiran Rathod,Flora Saini,Raj Shekhar
519,519,Nauker,-1998,,Action,,,Israr Ahmed,Jagdish Sidana,Satish Kaul,Kader Khan
522,522,Alibaba Aur 40 Chor,-1975,,"Action, Drama, Thriller",,,Tanvir Ahmed,Mumtaz,Robin Kumar,Anwar Hussain
524,524,Sankarabharanam,-1987,170 min,Action,5.3,93,Shibu Mitra,Dharmendra,Shatrughan Sinha,Moushumi Chatterjee
525,525,Sparsh,-1990,,Action,4.2,22,S.V. Rajendra Singh Babu,Avtar Gill,Rajiv Kapoor,Padmini Kolhapure
526,526,Suhaag,-1953,,"Drama, Family",,,Roop K. Shorey,Meena Shorey,Karan Dewan,Prithviraj Kapoor
529,529,Aakrosh,-1990,180 min,"Action, Drama",4.8,101,David Dhawan,Sunny Deol,Dimple Kapadia,Archana Puran Singh
530,530,Akaler Sandhane,-2002,,Action,,,Kishan Shah,Junior Amitabh Bachchan,Junior Mithun Chakraborthy,Junior Sanjay Dutt
531,531,Albert Pinto Ko Gussa Kyon Ata Hai,-2002,,Action,,,Thriller Manju,Rachana Maurya,Sanghavi,Upendra
537,537,Barsaat Ki Ek Raat,-1993,137 min,Action,4.8,21,Kanti Shah,Dharmendra,Sadashiv Amrapurkar,Asrani
538,538,Bhavni Bhavai,-1988,138 min,"Action, Thriller",3.4,7,S.R. Pratap,Bipasha,Hemant Birje,Sudhir Dalvi
539,539,Chakra,-2001,139 min,Action,,,Kanti Shah,Anil Nagrath,Amit Pachori,Sapna Sappu
541,541,Do Aur Do Paanch,-1991,,"Drama, Romance",5.7,7,Anup Malik,Reema Lagoo,Kuldeep Mallik,Harish Patel
544,544,Dostana,-1990,,Thriller,,,Charanya,Y.G. Mahendran,Silk Smitha,
546,546,Heerak Rajar Deshe,-1989,151 min,Action,5,52,Subhash Ghai,Bhaskar Shetty,Jeetendra,Anil Kapoor
549,549,Hum Paanch,-2011,,"Drama, Horror, Thriller",3.6,23,Karan Razdan,Ila Arun,Anang Desai,Zakir Hussain
551,551,Insaf Ka Tarazu,-1947,,Drama,6,6,Yeshwant Pethkar,Dev Anand,Madhu Apte,Khurshid Begum
553,553,Kalyug,-1972,,Romance,,,I.S. Johar,Dilip Dutt,Ambika Johar,Rajeev Kumar
556,556,Ram Balram,-1943,,,,,N.R. Acharya,Anjali Devi,Mubarak,Motilal
560,560,Shaan,-1988,,Comedy,4.8,30,Dada Kondke,Shakti Kapoor,Huma Khan,Dada Kondke
563,563,36 Chowringhee Lane,-2001,78 min,Horror,3.1,7,A.T. Joy,Lekha Pande,Vimal Raj,Shakila
565,565,Chashme Buddoor,-1987,,,,,Ajit,Raja Bundela,Uday Chandra,Geeta Khanna
566,566,Ek Duuje Ke Liye,-2009,117 min,"Comedy, Crime, Drama",5,381,Indrajit Nattoji,Shreyas Talpade,Mahie Gill,Karan Veer Mehra
568,568,Elippathayam,-2000,,Action,,,Vijay Borade,Zaffar Abbas,Mohnish Bahl,Meena Bisht
576,576,Kaalia,-2000,153 min,"Action, Crime, Drama",4.2,274,Yogesh Ishwar,Sunil Shetty,Sushmita Sen,Namrata Shirodkar
582,582,Laawaris,-1953,,"Drama, Romance",,,R.D. Mathur,Agha,Nasir Khan,Leela Mishra
583,583,Naram Garam,-1982,,Drama,4.8,8,Muzaffar Ali,Masood Akhtar,Bharat Bhushan,Rajina Raj Bisaria
584,584,Naseeb,-1953,150 min,"Drama, Musical, Romance",7.2,275,Raja Nawathe,Nargis,Raj Kapoor,Vijayalaxmi
591,591,Silsila,-1971,,Thriller,6.4,10,Kishore Rege,Jaya Bachchan,Ramesh Deo,Dharmendra
592,592,Umrao Jaan,-1935,,,,,N.G. Bulchandani,Abdul Rehman Kabuli,,
594,594,Yaarana,-1950,,,,,Kulbhushan,Cuckoo,Indubala,Vikram Kapoor
596,596,Arth,-1978,135 min,"Action, Drama",6,25,Ashok V. Bhushan,Rajendra Kumar,Shashi Kapoor,Rakesh Roshan
598,598,Bemisal,-1992,,Drama,,,Rajendra Bhatia,Arun Bali,,
602,602,Desh Premee,-2020,114 min,"Comedy, Horror",,,Amrit Raj Thakur,Dev Vart Singh,Arya Chaturvedi,Muskaan Sinha
606,606,Gandhi,-1996,,Action,,,,,,
607,607,Kharij,-1946,,,,,,,,
616,616,Khud-Daar,-1960,,,,,A. Bhimsingh,Padmini,Shivaji Ganesan,Rajasulochana
618,618,Meri Jung,-1993,149 min,"Drama, Romance",6,448,Deepak Sareen,Jackie Shroff,Juhi Chawla,Amrita Singh
622,622,Namak Halaal,-1977,150 min,Drama,6.8,94,K. Balachander,Mumtaz,Rajesh Khanna,A.K. Hangal
627,627,Prem Rog,-1944,,"Drama, Romance",3.2,5,S.M. Yusuf,Husn Banu,Sulochana Chatterjee,Gope
634,634,Satte Pe Satta,-2019,60 min,Horror,,,Raja Bhargav,Komal Bharti,Urmila Chandolia,Ankit Jha
636,636,Shakti,-2004,123 min,"Drama, Romance",,,Sandeep Kumar,Akansha,Rakhi Bajaj,Amit Dhamija
639,639,Umbartha,-1987,116 min,Drama,5.5,281,Mahesh Bhatt,Raj Babbar,Smita Patil,Raj Kiran
641,641,Vidhaata,-1947,,"Comedy, Sci-Fi",4.1,8,Khwaja Ahmad Abbas,Nayantara,Shyam,Rashid Ahmed
649,649,Adi Shankaracharya,-1963,144 min,"Drama, Romance",5.6,52,Vasant Joglekar,Ashok Kumar,Sunil Dutt,Nanda
650,650,Andhaa Kaanoon,-2004,,Romance,,,Vikram Naaru,Arun Bakshi,Bharat Kapoor,Shakti Kapoor
651,651,Ardh Satya,-1935,,,6,5,Nagendra Majumdar,,,
652,652,Coolie,-2003,46 min,Action,3.1,15,Amit Chandra Sahay,Sudesh Berry,Priyanka Upendra,Aman Jalali
653,653,Jaane Bhi Do Yaaro,-1990,164 min,"Action, Crime, Drama",4.7,586,K.C. Bokadia,Amitabh Bachchan,Jaya Prada,Radhika Sarathkumar
655,655,Katha,-1985,153 min,"Action, Drama",5.1,40,K. Bapaiah,Jackie Shroff,Padmini Kolhapure,Nirupa Roy
657,657,Khandhar,-1948,,,,,Balwant Joshi,Zohra,,
660,660,Mahaan,-1993,,Action,5.6,29,Kodanda Rami Reddy A.,Bhanupriya,Chiranjeevi,Radha
663,663,Mandi,-1992,147 min,"Action, Thriller",5.3,144,Ravi Raja Pinisetty,Chiranjeevi,Meenakshi Sheshadri,Raj Babbar
670,670,Mashaal,-2001,,"Action, Thriller",4.7,23,Kanti Shah,Dharmendra,Mohan Joshi,Shakti Kapoor
671,671,Masoom,-1992,,Action,,,Ravi Raja Pinisetty,Chiranjeevi,Radha,Vijayshanti
672,672,Phatik Chand,-2006,,Action,6,46,Mahesh Anand,Tanikella Bharani,Gulshan Grover,Milind Gunaji
673,673,Pukar,-1940,,,,,Jayant Desai,Rose,Prithviraj Kapoor,Ishwarlal
674,674,Rang Birangi,-1991,,Thriller,,,Rajni Bala,Jainendra,Jamuna,Neela
675,675,Sadma,-2004,,Action,,,Jayasudha,Nassar,Soundarya,Vijayakanth
678,678,Sagara Sangamam,-2006,,Action,5.7,17,Arjun Sarja,Jagapathi Babu,Gajala,Vija Kumar
683,683,Woh 7 Din,-1976,170 min,"Action, Romance",3.5,23,Kundan Kumar,Randhir Kapoor,Rekha,Ranjeet
685,685,La casa e il mondo,-1995,,Action,,,Sahil Surti,Rakesh Bedi,Brahmachari,Jamuna
689,689,Holi,-2000,,"Action, Crime, Thriller",5.8,8,Pratap Barot,Ishrat Ali,Vikas Anand,Raj Babbar
690,690,Inquilaab,-1992,,Action,,,Satya Murthy G.,Nagendra,Disco Shanti,
693,693,Manzil Manzil,-2000,128 min,"Action, Crime",4.3,31,Kasam Ali,Mithun Chakraborty,Gajendra Chauhan,Siddharth Dhawan
695,695,Mohan Joshi Hazir Ho!,-1995,,Action,,,Pavithran,Prabhu Deva,Sarath Kumar,Kushboo
696,696,Paar,-1991,123 min,"Action, Romance",3.1,14,Kukoo Kapoor,Hemant Birje,Sahila Chaddha,Goga Kapoor
697,697,Paroma,-1997,,Action,,,Kodanda Rami Reddy A.,Bhanupriya,Chiranjeevi,Manik Irani
698,698,Pyar Jhukta Nahin,-1976,,Drama,4.5,10,Surendra Shailaj,Jaymala Adarsh,Shreeram Lagoo,Romesh Sharma
699,699,Saaransh,-1984,157 min,"Action, Drama",5.8,65,Narayana Rao Dasari,Rajesh Khanna,Shabana Azmi,Deven Verma
700,700,Sharaabi,-1934,,,,,R.S. Choudhury,Jal Merchant,Shantakumari,
703,703,Utsav,-1988,128 min,"Action, Drama",5,26,Babbar Subhash,Vinod K. Verma,Hemant Birje,Archana Puran Singh
707,707,Aitbaar,-1990,132 min,Action,3.3,15,Shibu Mitra,Jeetendra,Raj Babbar,Chunky Panday
708,708,Damul,-1985,,Adventure,5.3,37,S.V. Rajendra Singh Babu,Jayanthi,Manjula,Amrish Puri
710,710,Geraftaar,-1984,137 min,"Action, Drama, Crime",5.6,79,Ravi Chopra,Raj Babbar,Smita Patil,Rashmi Chauhan
711,711,Ghulami,-1955,,,,,Leela Chitnis,Ajit,Ajit Chitnis,Leela Chitnis
714,714,Idaya Kovil,-1991,,Drama,,,Ajay Kumar,Vijay Kumar,Jaishree Patel,
715,715,Joshilaay,-1979,,Drama,,,Mukul Dutt,Danny Denzongpa,Padma Khanna,Pradeep Kumar
716,716,Khamosh,-1940,,Drama,,,G.P. Pawar,Jeevan,Trilok Kapoor,Nazir
718,718,Mard,-1988,,Action,,,Kodanda Rami Reddy A.,,,
721,721,Mirch Masala,-1976,,Drama,,,,,,
724,724,Muthal Mariyathai,-1948,,,,,D.D. Kashyap,Motilal,Suraiya,Lala Yaqoob
725,725,New Delhi Times,-1992,,Thriller,,,Madhuri,Pratap,Raghu,Ravi
727,727,Pagal Nilavu,-1992,,,,,Anil Nagrath,Jaya Mathur,Anil Nagrath,Sunil Puri
732,732,Saaheb,-1973,,Comedy,7.3,88,Rajendra Bhatia,Radha Saluja,Kiran Kumar,I.S. Johar
737,737,Swathi Muthyam,-1993,,"Action, Drama",3.8,14,Avtar Bhogal,Jeetendra,Dimple Kapadia,Sujata Mehta
739,739,"Trikal (Past, Present, Future)",-1968,,Drama,,,,,,
740,740,Yudh,-1994,,Romance,,,Rakesh Kakaria,,,
741,741,Aakhree Raasta,-2000,,Drama,,,Pradeep Chandra,Beena Banerjee,Amita Nangia,Moon Moon Sen
742,742,Abodh,-2002,,Romance,,,,,,
743,743,Allah-Rakha,-1993,162 min,Romance,4.4,30,Ketan Anand,Krishan Kumar,Tanya Singh,Shammi Kapoor
744,744,Amma Ariyan,-2007,137 min,"Drama, Family, Music",6.2,"2,998",Anil Mehta,Madhuri Dixit,Darshan Jariwala,Raghuvir Yadav
746,746,Chameli Ki Shaadi,-1994,,"Drama, Romance",,,Tammu Hasan,Neelima Azim,Bob Christo,Puneet Issar
747,747,Genesis,-1968,121 min,"Drama, Romance",6.7,14,Yusuf Naqvi,Feroz Khan,Tanuja,Deven Verma
748,748,Ijaazat,-1994,,"Drama, Romance",3.3,7,Mohnish Bahl,Chandni,Kulbhushan Kharbanda,Ranbir Pushp
749,749,Janbaaz,-1993,120 min,Drama,,,Dinkar Chowdhary,Om Puri,Pankaj Kapur,Sadashiv Amrapurkar
752,752,Karma,,,Drama,,,Ravi Buley,Tanima Bhattacharya,Narottam Bain,Rajnikant Singh
753,753,Mouna Ragam,-1984,,Comedy,,,K.K. Talwar,Jalal Agha,Kalpana Iyer,Jagdeep
756,756,Naam,-2000,,"Action, Mystery, Thriller",4.4,5,Bapu,Raj Babbar,Raza Murad,Sripradha
762,762,Nagina,-1985,,Drama,6.6,158,J. Om Prakash,Rajesh Khanna,Smita Patil,Rakesh Roshan
763,763,Sultanat,-1986,164 min,"Action, Crime, Drama",7.1,"1,283",Bhagyaraj,Amitabh Bachchan,Sridevi,Jaya Prada
767,767,Abhimanyu,-1988,148 min,"Action, Thriller",5.2,78,Rajiv Mehra,Vinod Khanna,Dimple Kapadia,Jackie Shroff
769,769,Anantaram,-1989,149 min,"Action, Drama, Family",4.1,53,Ashim S. Samanta,Shatrughan Sinha,Moushumi Chatterjee,Govinda
770,770,Antarjali Jatra,-1989,120 min,"Action, Crime, Drama",5,21,Mangal Chakravarty,Tom Alter,Yogeeta Bali,Abhi Bhattacharya
772,772,Double Target (doppio bersaglio),-2004,,Action,,,Meena Amani,Harikrishna,Rajeev Kanakala,Mumait Khan
780,780,Hero Hiralal,-1991,,Horror,4.8,47,Kiran Ramsay,Vijayendra Ghatge,Javed Khan,Sripradha
783,783,Jalwa,-1993,,,,,Deva Dutta,Bharat Bhushan,Sudha Chandran,Amita Nangia
784,784,Mr. India,-1975,,"Action, Crime, Drama",5.5,29,A. Salaam,Jeetendra,Saira Banu,Padma Khanna
789,789,Nayakan,-1978,,Action,5.6,21,Prakash Mehra,Randhir Kapoor,Vinod Khanna,Rekha
790,790,Shahenshah,-1958,,Comedy,6.4,16,Mahesh Kaul,Nutan,Shekhar,Jeevan
791,791,Watan Ke Rakhwale,-2004,,Drama,,,Kishore Dang,Aasif Sheikh,Preeti Bhutani,Raza Murad
796,796,Agni Natchathiram,-1936,,,,,Kamlabai Gokhale,,,
797,797,Bees Saal Baad,-1975,,,,,G.V. Iyer,G.V. Narayana Rao,Rekha,Krishna Swamy
801,801,Bloodstone,-1989,171 min,"Action, Crime, Drama",4.9,34,Shibu Mitra,Mithun Chakraborty,Sonam,Anupam Kher
802,802,Dayavan,-1977,,Action,4.8,18,Shibu Mitra,Sunil Dutt,Leena Chandavarkar,Farida Jalal
803,803,Sul filo dell'inganno,-1980,,"Action, Mystery",4.9,10,Kalidas,Mithun Chakraborty,Vijayendra Ghatge,Ashok Kumar
806,806,Gangaa Jamunaa Saraswathi,-2002,,Action,2.5,16,Rajesh Bakshi,Sudesh Berry,Anu Kashyap,Amit Pachori
807,807,Hifazat,-1979,126 min,"Action, Thriller",6.3,7,Dinesh-Ramanesh,Ramesh Puri,Vinod Mehra,Yogeeta Bali
810,810,Khatron Ke Khiladi,-1966,153 min,Drama,6.9,122,Chetan Anand,Rajesh Khanna,Indrani Mukherjee,Master Bunty
811,811,Pestonjee,-2003,,Thriller,,,Amrit Batra,Arun Bakshi,Ramesh Bhatkar,Dinesh Hingoo
812,812,Piravi,-1994,,Romance,,,Abhilasha,Girish,Ravi Menon,Raghu
813,813,Qayamat Se Qayamat Tak,-1981,121 min,"Drama, Musical",,,Hiren Nag,Asha Parekh,Vikram Makandar,Zarina Wahab
818,818,Ram-Avtar,-1978,,Action,,,,,,
820,820,Salaam Bombay!,-1974,,,,,S.A. Ashokan,Ram Chandran,Jyothi Lakshmi,
821,821,Tezaab,-1988,,Drama,,,K.C. Agarwal,Ratan Aulakh,Anil Chadha,Sudhir Dalvi
822,822,Vijay,-1949,,,,,Muzammil Khurshid,Muzammil Khurshid,Leela Mishra,Niranjan Sharma
831,831,Yateem,-1999,,Thriller,,,Papu Bahruz,Sudhir Dalvi,Raj Devgan,Mushtaq Khan
832,832,Apoorva Sagodharargal,-1977,110 min,Drama,,,Helen,Jagdeep,Murad,Maya Sinha
834,834,Batwara,-1990,160 min,"Action, Romance",7.3,39,N.K. Vishwanathan,Nassar,Nirosha,Aurn Pandian
837,837,Bhrashtachar,-1997,138 min,Action,2.8,17,Narendra Bedi,Vijayendra Ghatge,Kaajal Kiran,Mukesh Khanna
842,842,Chandni,-2016,,Thriller,,,Sandeep Kumar,Tanvi Arora,Sonia Bajwa,Aaryan Chopra
846,846,Eeshwar,-1975,139 min,"Drama, History, Romance",6.3,44,J. Om Prakash,Ashok Kumar,Sanjeev Kumar,Rakesh Roshan
850,850,Ek Din Achanak,-2001,,Drama,,,,,,
852,852,Ganashatru,-1988,,Drama,,,Vinod Kumar,Sadashiv Amrapurkar,C.S. Dubey,Kislaya
853,853,Kadhalan,-1980,144 min,"Crime, Drama, Music",7.9,887,Govind Nihalani,Naseeruddin Shah,Smita Patil,Amrish Puri
861,861,Gitanjali,-2010,115 min,"Action, Crime, Thriller",7,"3,464",Priyadarshan,Ajay Devgn,Akshaye Khanna,Bipasha Basu
862,862,Guru,-1998,,"Action, Crime, Drama",4.6,93,Lateef Binny,Sunil Shetty,Shilpa Shetty Kundra,Girish Karnad
863,863,Ilaaka,-2012,116 min,Sci-Fi,5.4,26,Manish Manikpuri,Omkar Das Manikpuri,Pitobash,Amit Purohit
864,864,Jaadugar,-2001,177 min,"Action, Thriller",7.2,"2,192",Suresh Krishna,Kamal Haasan,Raveena Tandon,Manisha Koirala
872,872,Kala Bazaar,-1962,,"Drama, History",,,Jaswant Jhaveri,Master Bhagwan,Paidi Jairaj,Jeevan
873,873,Kanoon Apna Apna,-2007,152 min,Action,3,922,Chella,Ajith Kumar,Asin Thottumkal,Vivek
874,874,Love Love Love,-2018,107 min,"Drama, Family",7.7,72,Mrinal Sen,Saswata Chatterjee,Nandita Das,Koushik Sen
876,876,Main Azaad Hoon,-2001,150 min,"Comedy, Drama, Family",4.8,"1,238",K. Raghavendra Rao,A.S. Ravindra Babu,Govinda,Juhi Chawla
879,879,Mathilukal,-2008,99 min,"Action, Crime, Drama",7.7,"10,862",Raj Kumar Gupta,Rajeev Khandelwal,Aishwarya,Vasan Bala
883,883,Ram Lakhan,-2013,62 min,Animation,,,Rajiv Chilaka,Jigna Bhardwaj,Rajesh Kava,Sabina Malik
885,885,Sati,-1967,163 min,"Crime, Mystery, Romance",6.5,81,Suraj Prakash,Shashi Kapoor,Sharmila Tagore,Prem Chopra
886,886,Thanedaar,-1982,143 min,"Action, Crime, Drama",6.4,53,Ashim S. Samanta,Mithun Chakraborty,Bindiya Goswami,Arti Gupta
889,889,Toofan,-2009,,Drama,5.8,60,Rupali Guha,Vega Tamotia,Ntasha Bhardwaj,Maanvi Gagroo
890,890,Aaj Ka Arjun,-2018,,Drama,,,Arup Manna,,,
891,891,Agneepath,-1984,130 min,Drama,6.4,37,Ravi Tandon,Rishi Kapoor,Moushumi Chatterjee,Shammi Kapoor
894,894,Anjali,-1972,,Drama,6.1,28,Prakash Mehra,Rajendra Kumar,Rakhee Gulzar,Kumkum
903,903,Awaargi,-1956,,Romance,2.8,5,D.D. Kashyap,Ajit,Nalini Jaywant,Mahipal
904,904,Baaghi: A Rebel for Love,-1970,177 min,"Drama, Musical, Romance",6.4,211,Mukul Dutt,Rajesh Khanna,Asha Parekh,Vinod Khanna
906,906,Baap Numbri Beta Dus Numbri,-2004,149 min,"Action, Crime, Drama",5.7,"2,907",Madhur Bhandarkar,Akshay Kumar,Shatrughan Sinha,Sunil Shetty
913,913,Dil,-2003,160 min,Drama,5.6,102,Rajesh Ram Singh,Arun Bakshi,Suchindra Bali,Poonam Jhawer
917,917,Disha,-1980,138 min,"Action, Drama, Family",6.4,58,Anil Ganguly,Rajesh Khanna,Rakhee Gulzar,Rekha
920,920,Ghar Ho To Aisa,-1960,,"Drama, Family",4.9,8,Vasant Joglekar,Ashok Kumar,Nirupa Roy,Nanda
923,923,Ghayal,-1968,,Drama,5.7,6,Karunesh Thakur,Sajjan,Kamini Kaushal,Dev Dutt
928,928,Izzatdaar,-1993,,Action,,,Swaroop Kumar,Shanti Priya,Ronit Roy,Tapasya
930,930,Kishen Kanhaiya,-1975,133 min,"Drama, Romance",8.1,"1,406",Gulzar,Suchitra Sen,Sanjeev Kumar,Om Shivpuri
935,935,Kroadh,-1948,,Drama,,,T.R. Sundaram,,,
936,936,Lekin...,-1964,,"Action, Adventure, Romance",6,8,Mohammed Hussain,Dara Singh,Mumtaz,Kamran
938,938,Maha-Sangram,-1985,144 min,Drama,6.1,49,Babbar Subhash,Shashi Kapoor,Hema Malini,Danny Denzongpa
940,940,Maine Pyar Kiya,-1952,136 min,Drama,7.4,30,Chetan Anand,Dev Anand,Nimmi,Kalpana Kartik
942,942,Perumthachan,-1990,145 min,Drama,4.8,38,David Dhawan,Mumtaz,Prasenjit Chatterjee,Madhushree
943,943,Police Public,-1959,,"Music, Romance",6.6,31,O.P. Dutta,Agha,Ameeta,Rehman
944,944,Pratibandh,-1973,,"Drama, Family",,,Nasir Hussain,Farida Jalal,Ashim Kumar,Leela Mishra
950,950,Pyar Ka Devta,-1979,,"Drama, Family",5.6,5,Harsh Kohli,Rakesh Roshan,Lakshmi,Prema Narayan
952,952,Shakha Proshakha,-2019,94 min,Drama,6.6,15,Fahim Irshad,Farrukh Seyer,Priyanka Verma,Neha Singh
959,959,Tridev,-1933,,,,,J.J. Madan,Khurshid Begum,Mukhtar Begum,Jehanara Kajjan
964,964,Vardi,-1943,,,,,Balwant Bhatt,Prithviraj Kapoor,Trilok Kapoor,Kaushalya
967,967,100 Days,-1972,,Family,6,6,Ramanna,Rakesh Roshan,Bharti,Om Prakash
976,976,Agantuk,-2021,,"Comedy, Family",,,Umesh Shukla,Paresh Rawal,Sharman Joshi,Abhimanyu Dasani
979,979,Ajooba,-1942,,,,,R.S. Choudhury,Nalini Jaywant,,
981,981,Akayla,-2004,,Action,7.4,15,Nassar,Sada,Srikanth,
986,986,Beta,-1993,170 min,"Action, Comedy, Crime",6.7,"1,898",David Dhawan,Govinda,Chunky Panday,Raj Babbar
987,987,Coolie No. 1,-1950,,"Drama, Family",7.2,6,Devendra Goel,Shekhar,Bharat Bhushan,Nalini Jaywant
993,993,Thalapathi,-2002,165 min,"Crime, Drama, Thriller",7.4,"12,574",Vipul Amrutlal Shah,Amitabh Bachchan,Akshay Kumar,Sushmita Sen
994,994,Dil Aashna Hai (...The Heart Knows),-2021,,Thriller,,,Abhinay Deo,Amitabh Bachchan,Sidharth Malhotra,
995,995,Dil Hai Ki Manta Nahin,-1978,,Drama,,,Rajinder Singh Bedi,Suresh Bhagwat,Bhanumati,Bipin Gupta
996,996,Deewana Mujh Sa Nahin,-1972,154 min,"Drama, Romance",6.4,28,Raghunath Jhalani,Rakhee Gulzar,Rakesh Roshan,Achala Sachdev
998,998,Hum,-2005,,Romance,,,Nilu Gavankar,Usha Bachani,Janina Gavankar,Cleo Isaacs
1000,1000,Khel,-1953,,Drama,,,Shanti Kumar,Kamini Kaushal,Kumkum,Madan Mohan
1004,1004,Lamhe,-1970,150 min,"Comedy, Drama, Family",6.5,24,P. Madhavan,Hema Malini,Parikshit Sahni,Jagdeep
1006,1006,Narasimha,-1936,,,,,Anand Prasad Kapoor,Anwari,Sarla,Surendra
1007,1007,Parinda,-1993,,Drama,,,Hiren Goswani,Dixita,Anant Galvi,Raj Goswami
1008,1008,Patthar Ke Phool,-1983,,Romance,,,,,,
1009,1009,Prahaar: The Final Attack,-2003,,Romance,,,,,,
1013,1013,Prem Pratigyaa,-1984,,Drama,,,Murlidhar Kapdi,Agha,Birbal,Chandrashekhar
1015,1015,Prem Qaidi,-2021,,Drama,,,Faheem Chaudhry,Sonal Jha,Omkar Das Manikpuri,Rajesh Jais
1017,1017,Kurbaan,-1964,,Documentary,,,Pramod Pati,,,
1019,1019,Saajan,-1964,,"Drama, Romance",6.2,15,R.K. Nayyar,Joy Mukherjee,Saira Banu,Sanjeev Kumar
1023,1023,Sanam Bewafa,-1983,,Drama,,,Prakash Verma,Anita Advani,Radhika Bartake,Benjamin Gilani
1027,1027,Saudagar,-1994,141 min,Romance,4.2,160,Ravindra Peepat,Saif Ali Khan,Shilpa Shetty Kundra,Somy Ali
1029,1029,Saugandh,-2009,140 min,"Comedy, Family, Fantasy",5.1,584,Glen Barreto,Aftab Shivdasani,Aamna Sharif,Rati Agnihotri
1033,1033,Angaar,-1971,119 min,"Comedy, Drama, Romance",6.6,80,Mohan Kumar,Rajendra Kumar,Sadhana,Prem Chopra
1038,1038,Balwaan,-1976,145 min,"Drama, Family",5.7,32,Mohan Kumar,Shashi Kapoor,Hema Malini,Ashok Kumar
1042,1042,Deedar,-1948,,Drama,,,Kumar,Agha,Ajit,Khurshid Begum
1043,1043,Dharavi,-2003,,Musical,,,Ruslaan Mumtaz,,,
1049,1049,Heer Ranjha,-1988,,Romance,,,Baby Bulbul,Devesh,Jiteshwari,Ritu Khanna
1050,1050,Jeevan Ek Sanghursh,-1980,,Romance,5.8,204,Surendra Mohan,Jeetendra,Rishi Kapoor,Tina Ambani
1051,1051,Jo Jeeta Wohi Sikandar,-1986,,Drama,5.7,49,J. Om Prakash,Smita Patil,Anil Kapoor,Rati Agnihotri
1056,1056,Khuda Gawah,-1974,153 min,"Romance, Drama",7,420,J. Om Prakash,Rajesh Khanna,Mumtaz,Sanjeev Kumar
1058,1058,Kshatriya,-1977,115 min,"Action, Comedy, Drama",6.3,27,Sudhendu Roy,Vinod Khanna,Rekha,Nadira
1059,1059,Mr. Bond,-2006,122 min,"Comedy, Romance",3.6,863,Dharmesh Darshan,Akshaye Khanna,Priyanka Chopra Jonas,Ameesha Patel
