Movie_id,Movie_Title,Released_Year,Duration,Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3
452,Jana Aranya,-2011,164 min,"Drama, Thriller",6.2,"5,170",Prakash Jha,Amitabh Bachchan,Saif Ali Khan,Manoj Bajpayee
458,Kabhie Kabhie,-1974,129 min,Drama,6.7,13,Atma Ram,Vinod Khanna,Saira Banu,Vinod Mehra
459,Manthan,-1954,146 min,"Musical, Romance, Thriller",6.6,250,Guru Dutt,Shyama,Guru Dutt,Jagdish Sethi
460,Mrigayaa,-1962,156 min,"Family, Musical, Romance",6.6,67,Phani Majumdar,Ashok Kumar,Meena Kumari,Pradeep Kumar
462,Nagin,-2007,157 min,"Action, Drama, Romance",4.6,191,Balasekaran,Bhavana,Madhavan,Prakash Raj
466,Adalat,-1999,175 min,"Drama, Romance",5.4,"1,445",Lawrence D'Souza,Madhuri Dixit,Akshay Kumar,Saif Ali Khan
472,Alaap,-1957,171 min,"Comedy, Romance",6.5,23,M.V. Raman,Vyjayanthimala,Kishore Kumar,Pran
473,Amar Akbar Anthony,-1980,123 min,"Drama, Musical, Romance",5.3,199,J. Om Prakash,Jeetendra,Reena Roy,Rameshwari
475,Bhumika,-2010,120 min,Drama,7.1,"1,259",Nagesh Kukunoor,John Abraham,Anaitha Nair,Girish Karnad
479,Ghatashraddha,-1962,150 min,Romance,6.7,64,Hrishikesh Mukherjee,Raj Kapoor,Padmini,Nanda
480,Hum Kisise Kum Naheen,-2001,160 min,"Action, Drama, Romance",3.8,403,Indra Kumar,Bobby Deol,Karisma Kapoor,Rahul Dev
481,Immaan Dharam,-2005,115 min,"Drama, Romance, Thriller",4.3,"1,569",Aditya Datt,Emraan Hashmi,Tanushree Dutta,Sonu Sood
482,Khoon Pasina,-1977,136 min,Romance,5.5,85,J. Om Prakash,Rajesh Khanna,Zeenat Aman,Danny Denzongpa
484,Parvarish,-1990,152 min,"Musical, Drama, Romance",6.3,"1,661",Mahesh Bhatt,Rahul Roy,Anu Agrawal,Avtar Gill
485,Shatranj Ke Khilari,-2013,132 min,"Drama, Music, Musical",7,"27,357",Mohit Suri,Aditya Roy Kapoor,Shraddha Kapoor,Shaad Randhawa
486,Agraharathil Kazhuthai,-2011,109 min,"Drama, Romance",3.7,61,Shankhadeep,Shubhi Ahuja,Amit Dhamija,Preeti Gandwani
487,Arvind Desai Ki Ajeeb Dastaan,-1968,146 min,Drama,7.3,203,Hrishikesh Mukherjee,Ashok Kumar,Sanjeev Kumar,Sumita Sanyal
488,Don,-2014,132 min,Drama,6.1,10,Sriparna Dey,Anamitra Roy,Anamitra Roy,Yovik
489,Ganga Ki Saugand,-2018,105 min,"Action, Crime, Drama",5.2,8,Sudipto Sen,Subrat Dutta,Ameet Gaurr,Sunny Hinduja
490,Ghar,-2009,240 min,Drama,3.8,46,Rohit Krishnakant Nayyar,Hrishitaa Bhatt,Seema Biswas,Nauheed Cyrusi
492,Joi Baba Felunath,-1984,145 min,"Drama, Mystery",4.8,12,Tony Juneja,Rajiv Kapoor,Divya Rana,Tina Ambani
493,Junoon,-1965,172 min,Drama,5.5,6,Khwaja Ahmad Abbas,Prithviraj Kapoor,Dilip Roy,Surekha
494,Khatta Meetha,-1992,88 min,"Adventure, Comedy, Romance",6.8,56,Pankaj Parashar,Abhishek Chitlangia,Raghuvir Yadav,Anupam Kher
495,Ondanondu Kaladalli,-1993,150 min,Action,4.5,88,Mehul Kumar,Jeetendra,Madhuri Dixit,Kiran Kumar
496,Satyam Shivam Sundaram: Love Sublime,-1966,161 min,"Drama, Family",7.2,32,Satyen Bose,Mala Sinha,Biswajit Chatterjee,Balraj Sahni
499,Seeta Aur Geeta,-1997,132 min,Drama,6.4,172,Basu Bhattacharya,Rekha,Om Puri,Dinesh Thakur
500,Shalimar,-1996,113 min,"Action, Thriller",3.9,99,Prem Lalwani,Desh Mukherjee,Nafisa Ali,Dharmendra
501,Trishul,-1995,155 min,"Action, Crime, Drama",5.2,776,Dilip Shankar,Rajinikanth,Aamir Khan,Juhi Chawla
503,Ek Din Pratidin,-2006,167 min,"Action, Drama, Thriller",4.4,"2,166",Ramana,Joseph Vijay,Trisha Krishnan,Vivek
505,Gol Maal,-1979,139 min,Action,4.5,16,Ambrish Sangal,Jeetendra,Neetu Singh,Dheeraj Kumar
506,The Great Gambler,-1994,155 min,"Action, Crime, Drama",5.8,735,Sanjay Gupta,Sanjay Dutt,Aditya Pancholi,Raveena Tandon
507,Jaani Dushman,-2006,107 min,"Crime, Drama, Horror",4.2,79,Deepak Ramsay,Kapil Jhaveri,Shabana Raza,Vikram Singh
508,Jurmana,-2013,100 min,"Drama, Horror, Thriller",3.8,623,Suparn Varma,Jaideep Ahlawat,Bipasha Basu,Padam Bhola
512,Kaala Patthar,-1998,153 min,"Comedy, Romance",6.4,170,E.V.V. Satyanarayana,Nagarjuna Akkineni,Tabu,Heera Rajgopal
513,Manzil,-1974,107 min,"Drama, Romance",7,213,Basu Bhattacharya,Rajesh Khanna,Sharmila Tagore,Dina Pathak
514,Mr. Natwarlal,-1956,146 min,Romance,5.1,7,Zia Sarhadi,Nalini Jaywant,Nasir Hussain,Usha Kiran
518,Muqaddar Ka Sikandar,-1964,128 min,"Action, Adventure, Fantasy",6.1,14,Mohammed Hussain,Kedar Kapoor,Dara Singh,Helen
519,Nauker,-1999,111 min,Action,5.4,31,Deepak Balraj Vij,Mithun Chakraborty,Aditya Pancholi,Gulshan Grover
522,Alibaba Aur 40 Chor,-1966,170 min,"Musical, Romance",6.6,109,Raghunath Jhalani,Asha Parekh,Dharmendra,Balraj Sahni
524,Sankarabharanam,-2011,125 min,"Action, Musical, Thriller",4.4,346,Prashant Chadha,Sachiin Joshi,Candice Boucher,Arya Babbar
525,Sparsh,-1995,147 min,"Action, Drama, Romance",5,35,Sachin Pilgaonkar,Sachin,Rohit Kumar Sharma,Dharmendra
526,Suhaag,-1984,128 min,Comedy,6.6,85,Pankaj Parashar,Ravi Baswani,Raja Bundela,Pawan Malhotra
529,Aakrosh,-1957,133 min,Drama,7.6,80,Amar Kumar,Master Romi,Sulochana Latkar,Lala Yaqoob
530,Akaler Sandhane,-2012,78 min,Comedy,4,6,Deepak Tanwar,Saurabh Malik,Rekha Rana,Omkar Das Manikpuri
531,Albert Pinto Ko Gussa Kyon Ata Hai,-1995,125 min,"Action, Drama",4.8,32,Harish Shah,Rekha,Mithun Chakraborty,Deepika Amin
537,Barsaat Ki Ek Raat,-2004,129 min,"Action, Crime, Drama",7.8,"8,379",Shimit Amin,Nana Patekar,Revathi,Yashpal Sharma
538,Bhavni Bhavai,-2015,106 min,"Action, Crime, Thriller",5.8,"1,344",Ejaz Gulab,Nana Patekar,Mohan Agashe,Gul Panag
539,Chakra,-1994,127 min,"Drama, Romance",4,6,Rakesh Nahata,Keshto Iqbal,Arvind Joshi,Shalini Kapoor
541,Do Aur Do Paanch,-2004,193 min,"Action, Drama, War",4.6,"1,494",Anil Sharma,Sanjay Sharma,Amitabh Bachchan,Akshay Kumar
544,Dostana,-2004,137 min,"Romance, Thriller",3.2,74,Rajesh Kumar Singh,Chetanya Adeep,Shawar Ali,Arun Bakshi
546,Heerak Rajar Deshe,-2013,160 min,"Drama, Music",6.3,"6,458",Remo D'Souza,Prabhu Deva,Ganesh Acharya,Kay Kay Menon
549,Hum Paanch,-1980,136 min,"Action, Drama, Romance",6.4,189,Sanjay Khan,Raj Kapoor,Sanjay Khan,Sanjeev Kumar
551,Insaf Ka Tarazu,-1955,140 min,"Action, Adventure, Fantasy",4.8,21,Ramanlal Desai,Prem Nath,Ameeta,Shashikala
553,Kalyug,-1995,127 min,Fantasy,7,64,Annu Kapoor,Ankit Desai,Benjamin Gilani,Eka Lakhani
556,Ram Balram,-1977,135 min,"Action, Drama, Thriller",5.4,10,Roshan Taneja,Jaya Bachchan,Danny Denzongpa,Simi Garewal
560,Shaan,-1968,141 min,"Drama, Romance",6.8,24,Amit Bose,Meena Kumari,Nanda,Sanjay Khan
563,36 Chowringhee Lane,-1973,122 min,"Drama, Musical",7.9,"2,665",Hrishikesh Mukherjee,Amitabh Bachchan,Jaya Bachchan,Asrani
565,Chashme Buddoor,-1991,140 min,"Crime, Drama, Musical",7,326,Priyadarshan,Mohanlal,Shankar,Ajayan Adoor
566,Ek Duuje Ke Liye,-1989,168 min,"Action, Comedy, Drama",4.6,28,Tony Juneja,Anil Kapoor,Kimi Katkar,Poonam Dhillon
568,Elippathayam,-1970,154 min,"Drama, Romance",6.7,70,Subodh Mukherji,Shashi Kapoor,Hema Malini,Deb Mukherjee
576,Kaalia,-1984,132 min,Drama,5.8,109,Hiren Nag,Tapas Pal,Madhuri Dixit,Sheela Sharma
582,Laawaris,-2010,105 min,"Crime, Drama, Thriller",4,284,Mahesh Nair,Farooq Shaikh,Celina Jaitly,Abhimanyu Singh
583,Naram Garam,-1973,96 min,"Crime, Drama",6.8,213,Gulzar,Vinod Khanna,Om Shivpuri,Lily Chakravarty
584,Naseeb,-1998,160 min,"Action, Mystery, Thriller",4,245,Naresh Malhotra,Govinda,Manisha Koirala,Farha Naaz
591,Silsila,-1936,142 min,"Drama, Musical, Romance",6.5,114,Franz Osten,Devika Rani,Ashok Kumar,Monorama
592,Umrao Jaan,-2009,108 min,"Action, Crime, Mystery",5,677,Suparn Varma,Fardeen Khan,Dia Mirza,Manoj Bajpayee
594,Yaarana,-2019,158 min,"Action, Adventure, Thriller",4.5,858,Sundar C.,Vishal,Tamannaah Bhatia,Aishwarya Lekshmi
596,Arth,-2014,144 min,"Action, Crime, Thriller",3.3,"3,461",Prabhu Deva,Prabhas,Ajay Devgn,Sonakshi Sinha
598,Bemisal,-2010,129 min,"Comedy, Romance, Sci-Fi",4.2,"5,814",Vipul Amrutlal Shah,Akshay Kumar,Aishwarya Rai Bachchan,Aditya Roy Kapoor
602,Desh Premee,-2010,120 min,"Action, Crime, Drama",3.6,49,Tanvir Ahmad,Ayaan Ahmad,Ayesha Jhulka,Rahul Roy
606,Gandhi,-1958,139 min,"Drama, Musical, Romance",6.9,36,Kalidas,Nargis,Pradeep Kumar,Pran
607,Kharij,-1976,138 min,"Action, Drama, Family",6.4,284,Narendra Bedi,Amitabh Bachchan,Waheeda Rehman,Neetu Singh
616,Khud-Daar,-1965,137 min,"Action, Drama, Mystery",6.6,28,Nanabhai Bhatt,Ashok Kumar,Ragini,Sailesh Kumar
618,Meri Jung,-1954,126 min,"Comedy, Drama, Romance",6.7,13,Mohan Segal,Usha Kiran,Kishore Kumar,Yashodra Katju
622,Namak Halaal,-2001,151 min,"Action, Drama",5.4,533,Ravi Raja,Nagarjuna Akkineni,Ali,Mohan Babu
627,Prem Rog,-2007,88 min,Drama,4.7,11,Vimal Reddy,Tania Nazmeen Dean,Rajnel Prasad,Ratu Rakuita Tawake
634,Satte Pe Satta,-2010,150 min,"Action, Comedy, Thriller",6.8,"2,393",V.V. Vinayak,N.T. Rama Rao Jr.,Nayanthara,Sheela Kaur
636,Shakti,-1983,130 min,"Biography, Drama",7.3,240,G.V. Iyer,Sarvadaman Banerjee,M.V. Narayana Rao,Manjunath Bhatt
639,Umbartha,-1955,150 min,Drama,5,8,G.P. Sippy,Pradeep Kumar,Meena Kumari,D.K. Sapru
641,Vidhaata,-1990,145 min,"Action, Comedy, Fantasy",6.9,335,S.P. Muthuraman,Rajinikanth,Chinnijayanth,Jai Ganesh
649,Adi Shankaracharya,-2017,106 min,"Drama, Family, Horror",3.3,102,Sandeep Chatterjee,Nishat Mallick,Archana Kotwal,Ravi Kumar
650,Andhaa Kaanoon,-1983,122 min,Drama,5.5,76,S.P. Muthuraman,Rajinikanth,Sridevi,Varalakshmi S.
651,Ardh Satya,-2019,120 min,Adventure,6.6,12,Manoj Palrecha,Suvahhdan Angre,Neel Bakshi,Prachita Gujar
652,Coolie,-1978,151 min,Adventure,4.7,7,Homi Wadia,Nazneen,Jayshree T.,Raza Murad
653,Jaane Bhi Do Yaaro,-1980,153 min,"Action, Adventure, Family",6.2,506,Latif Faiziyev,Umesh Mehra,Dharmendra,Hema Malini
655,Katha,-1985,135 min,"Action, Adventure, Comedy",4.6,140,Babbar Subhash,Kimi Katkar,Dalip Tahil,Om Shivpuri
657,Khandhar,-2016,158 min,"Drama, Music, Musical",5.8,"21,661",Karan Johar,Ranbir Kapoor,Aishwarya Rai Bachchan,Anushka Sharma
660,Mahaan,-2004,152 min,"Action, Drama, Musical",4.6,"1,013",Vikram Bhatt,Amitabh Bachchan,John Abraham,Bipasha Basu
663,Mandi,-1997,153 min,"Action, Comedy, Crime",4.5,"1,261",Guddu Dhanoa,Akshay Kumar,Urmila Matondkar,Anupam Kher
670,Mashaal,-1986,134 min,"Adventure, Thriller",6.6,18,Deepak Balraj Vij,Anand Balraj,Sahila Chaddha,B.S. Dwarakish
671,Masoom,-1966,134 min,"Drama, Romance",6.5,12,Brij,Ashok Kumar,Pradeep Kumar,Padmini
672,Phatik Chand,-1951,168 min,"Drama, Family",7.8,57,B.R. Chopra,Ashok Kumar,Veena,Jeevan
673,Pukar,-2001,195 min,"Drama, Romance",3.6,"1,025",J. Om Prakash,Aashish Kaul,Juni,Rahul Roy
674,Rang Birangi,-1991,145 min,"Drama, Romance",5.9,783,M.R. Shahjahan,Aamir Khan,Neelam Kothari,Deepak Tijori
675,Sadma,-1950,121 min,"Comedy, Romance",7.1,19,Chetan Anand,Dev Anand,Suraiya,Ruma Guha Thakurta
678,Sagara Sangamam,-2014,92 min,"Crime, Mystery",6.3,43,Ajay Govind,Udayan Banerjee,Akanksha D. Sharma,Sukhesh Arora
683,Woh 7 Din,-1983,161 min,"Drama, Family",6.4,152,Lekh Tandon,Rajesh Khanna,Rekha,Raj Babbar
685,Ghare-Baire,-1972,153 min,"Adventure, Comedy, Drama",6.6,30,A.P. Subbaraav,T.S. Balaiah,J.P. Chandrababu,Devagi
689,Holi,-1977,139 min,"Action, Crime, Drama",5.7,84,Deepak Bahry,Mahendra Sandhu,Asha Sachdev,Iftekhar
690,Inquilaab,-2012,157 min,"Action, Adventure, Thriller",5.2,"7,210",Sriram Raghavan,Kareena Kapoor,Saif Ali Khan,Rajat Kapoor
693,Manzil Manzil,-1985,138 min,"Drama, Crime",7.1,120,Govind Nihalani,Om Puri,Bharat Gopy,Pankaj Kapur
695,Mohan Joshi Hazir Ho!,-1988,153 min,"Action, Drama, Romance",5.1,29,J. Om Prakash,Mithun Chakraborty,Chunky Panday,Amrita Singh
696,Paar,-1997,142 min,Action,3.1,14,Raju Chouhan,Aparajita,Birbal,Dharmendra
697,Paroma,-1990,161 min,"Action, Crime, Drama",5.6,26,Abbas Alibhai Burmawalla,Mastan Alibhai Burmawalla,Masum Ali,Sadashiv Amrapurkar
698,Pyar Jhukta Nahin,-1990,174 min,"Action, Crime, Drama",7.7,"8,500",Mukul Anand,Amitabh Bachchan,Mithun Chakraborty,Madhavi
699,Saaransh,-2012,174 min,"Action, Crime, Drama",6.9,"22,895",Karan Malhotra,Hrithik Roshan,Priyanka Chopra Jonas,Sanjay Dutt
700,Sharaabi,-1997,137 min,Action,7.8,33,Anand P. Raju,Saroja Devi B.,Saikumar,Ranjitha
703,Utsav,-1981,130 min,"Crime, Drama",6,22,Kamal Majumdar,Amol Palekar,Parikshit Sahni,Rameshwari
707,Aitbaar,-1996,142 min,"Drama, Musical, Romance",6.1,684,Partho Ghosh,Jackie Shroff,Nana Patekar,Manisha Koirala
708,Damul,-1997,123 min,Action,3.6,53,Ketan Anand,Amit Suryavanshi,Naseeruddin Shah,Govinda
710,Geraftaar,-2000,140 min,Action,4.6,24,Vijay Reddy,Asrani,Mithun Chakraborty,Pinky Chinoy
711,Ghulami,-2002,126 min,"Drama, Fantasy, Romance",4.6,361,Arjun Sajnani,Jackie Shroff,Kumar Iyengar,Raveena Tandon
714,Idaya Kovil,-1980,124 min,"Musical, Comedy, Drama",6.2,19,Anil Ganguly,Rekha,Utpal Dutt,Shailendra Singh
715,Joshilaay,-2009,130 min,"Drama, Horror, Mystery",2.9,620,Ram Gopal Varma,Nithiin,Priyanka Kothari,Rasika Dugal
716,Khamosh,-2019,81 min,"Comedy, Drama",7.2,213,Nikhil Pherwani,Arif Zakaria,Niharika Singh,Abuli Mamaji
718,Mard,-1995,145 min,Drama,5.9,53,Ashim S. Samanta,Mithun Chakraborty,Mamta Kulkarni,Prem Chopra
721,Mirch Masala,-1979,103 min,"Action, Drama",4.1,10,Chand,Sunil Dutt,Rekha,Ranjeet
724,Muthal Mariyathai,-1981,141 min,"Musical, Romance",7,45,Esmayeel Shroff,Parveen Babi,Suresh Chatwal,Aruna Irani
725,New Delhi Times,-2006,122 min,"Drama, Romance",7,"1,491",Shivam Nair,Abhay Deol,Soha Ali Khan,Shayan Munshi
727,Pagal Nilavu,-1979,144 min,"Drama, Romance",5.7,38,Surindara Suri,Shashi Kapoor,Simi Garewal,Rakesh Bedi
732,Saaheb,-2016,130 min,"Drama, History",8,"53,897",Raja Menon,Akshay Kumar,Nimrat Kaur,Kumud Mishra
737,Swathi Muthyam,-2015,120 min,Drama,6.6,52,Biswajeet Bora,Yashpal Sharma,Ira Dubey,Tinnu Anand
739,"Trikal (Past, Present, Future)",-2010,126 min,"Comedy, Drama, Romance",5,"3,953",Rajshree Ojha,Sonam Kapoor,Abhay Deol,Amrita Puri
740,Yudh,-1996,132 min,"Comedy, Romance",6.6,68,Sachin Pilgaonkar,Sachin,Sachin Pilgaonkar,Vivek Mushran
741,Aakhree Raasta,-2009,125 min,"Action, Comedy, Drama",4.1,7,Abdul Qayyoom Khan,Sarvar Ahuja,Preeti Arora,Pankaj Berry
742,Abodh,-1985,133 min,"Romance, Thriller",6.9,149,Mukul Anand,Raj Babbar,Dimple Kapadia,Danny Denzongpa
743,Allah-Rakha,-2004,160 min,"Drama, Romance, Thriller",6.6,"9,721",Abbas Alibhai Burmawalla,Mastan Alibhai Burmawalla,Akshay Kumar,Kareena Kapoor
744,Amma Ariyan,-2018,157 min,"Action, Drama, Thriller",5.3,"4,167",Neeraj Pandey,Sidharth Malhotra,Manoj Bajpayee,Rakul Preet Singh
746,Chameli Ki Shaadi,-2012,152 min,"Comedy, Romance",4.4,"1,765",Sachin Kundalkar,Rani Mukerji,Prithviraj Sukumaran,Nirmiti Sawant
747,Genesis,-2012,116 min,"Comedy, Romance",4.2,520,Sanjay Gadhvi,Jackky Bhagnani,Nidhi Subbaiah,Darshan Jariwala
748,Ijaazat,-2009,150 min,"Action, Comedy, Romance",6.4,"13,194",Rajkumar Santoshi,Ranbir Kapoor,Katrina Kaif,Darshan Jariwala
749,Janbaaz,-2017,115 min,Drama,5.8,52,Rishi Prakash Mishra,Ajay Kumar Singh,Vikas Giri,Rajesh Jais
752,Karma,-1974,139 min,"Drama, Romance",6.5,174,Shakti Samanta,Rajesh Khanna,Zeenat Aman,Prem Chopra
753,Mouna Ragam,-1996,146 min,"Action, Drama, Romance",3.7,187,Suneel Darshan,Sunny Deol,Karisma Kapoor,Reena Roy
756,Naam,-2021,142 min,"Drama, Romance",6.7,"4,133",Neeraj Ghaywan,Kayoze Irani,Shashank Khaitan,Raj Mehta
762,Nagina,-2017,104 min,Drama,6.9,973,Devashish Makhija,Sushama Deshpande,Smita Tambe,Sharvani Suryavanshi
763,Sultanat,-2001,165 min,"Action, Crime, Drama",6.4,"8,164",Abbas Alibhai Burmawalla,Mastan Alibhai Burmawalla,Akshay Kumar,Bobby Deol
767,Abhimanyu,-1991,178 min,"Action, Adventure, Comedy",5.3,"1,214",Shashi Kapoor,Gennadiy Vasilev,Amitabh Bachchan,Dimple Kapadia
769,Anantaram,-2004,125 min,"Action, Thriller",5,39,Raam Shetty,Aditya,Sheetal Bavishi,Om Puri
770,Antarjali Jatra,-2020,108 min,"Action, Comedy, Crime",6.9,"12,429",Vikramaditya Motwane,Anil Kapoor,Anurag Kashyap,Sonam Kapoor
772,Double Target,-2013,149 min,"Drama, Romance",6.3,"1,857",Luv Ranjan,Kartik Aaryan,Nushrat Bharucha,Sunny Singh Nijjar
780,Hero Hiralal,-1965,136 min,Drama,6.6,32,Phani Majumdar,Dharmendra,Mehmood,Ashok Kumar
783,Jalwa,-1991,180 min,"Action, Drama, Thriller",5,421,Ramesh Sippy,Amitabh Bachchan,Jackie Shroff,Amrita Singh
784,Mr. India,-1979,139 min,"Drama, History, Musical",7.7,38,N.T. Rama Rao,N.T. Rama Rao,Nandamuri Balakrishna,Unni Mary
789,Nayakan,-2014,58 min,Thriller,5.5,10,Abrar,Adil Ahamad,Roman Ajaz,Casim Bilal
790,Shahenshah,-1995,160 min,Drama,7,"4,780",Mansoor Khan,Aamir Khan,Manisha Koirala,Master Adil
791,Watan Ke Rakhwale,-1999,165 min,Romance,5.6,11,Vinod Pande,Perena Agarwal,Nandini Ghosal,Brij Gopal
796,Agni Natchathiram,-2002,146 min,"Comedy, Romance",5.1,881,Harmesh Malhotra,Govinda,Raveena Tandon,Kader Khan
797,Bees Saal Baad,-1989,132 min,"Action, Drama",5.3,13,Sudesh Issar,Shashi Kapoor,Rajan Sippy,Suresh Oberoi
801,Bloodstone,-2001,184 min,"Action, Crime, Horror",5.8,"1,627",Rakeysh Omprakash Mehra,Amitabh Bachchan,Raveena Tandon,Manoj Bajpayee
802,Dayavan,-2006,135 min,"Drama, Romance, Thriller",4.8,"1,152",Ananth Narayan Mahadevan,Emraan Hashmi,Udita Goswami,Dino Morea
803,The Deceivers,-2017,127 min,"Crime, Drama, Mystery",3.6,417,Ananth Narayan Mahadevan,Zareen Khan,Gautam Rode,Lillete Dubey
806,Gangaa Jamunaa Saraswathi,-1977,160 min,"Drama, Musical",6.7,327,Hrishikesh Mukherjee,Amitabh Bachchan,Rekha,Chhayadevi
807,Hifazat,-1952,144 min,"Adventure, Fantasy",5.9,15,Homi Wadia,Mahipal,Meena Kumari,S.N. Tripathi
810,Khatron Ke Khiladi,-2009,132 min,"Action, Adventure, Comedy",4.6,"2,839",Sujoy Ghosh,Amitabh Bachchan,Sanjay Dutt,Riteish Deshmukh
811,Pestonjee,-1985,174 min,"Family, Musical, Romance",6.4,86,Shakti Samanta,Rajesh Khanna,Shashi Kapoor,Tina Ambani
812,Piravi,-2006,123 min,"Action, Drama, Fantasy",3.8,"1,172",Ashu Trikha,Akshay Kapoor,Dia Mirza,Yatin Karyekar
813,Qayamat Se Qayamat Tak,-2019,136 min,Comedy,6.9,7,Uttar Kumar,Vikas Balian,Usha Devi,Monu Dhankad
818,Ram-Avtar,-1973,124 min,Drama,6.8,8,Nanubhoy Vakil,Nazima,Ajit Sachdev,Paidi Jairaj
820,Salaam Bombay!,-1979,144 min,"Adventure, Drama, Fantasy",6.6,161,I.V. Sasi,Kamal Haasan,Rajinikanth,Jayabharati
821,Tezaab,-2001,145 min,"Comedy, Drama, Romance",3.7,737,Deepak Sareen,Govinda,Aishwarya Rai Bachchan,Jackie Shroff
822,Vijay,-1951,158 min,"Comedy, Drama, Musical",7,82,Master Bhagwan,Geeta Bali,Master Bhagwan,Badri Prasad
831,Yateem,-1980,110 min,"Comedy, Drama, Romance",7.5,428,Saeed Akhtar Mirza,Naseeruddin Shah,Shabana Azmi,Smita Patil
832,Apoorva Sagodharargal,-2019,100 min,Drama,5.5,349,Soumitra Ranade,Manav Kaul,Nandita Das,Amarjeet Amle
834,Batwara,-2019,109 min,Drama,5.9,37,Irene Zoe Alameda,Aitana Sánchez-Gijón,Aida Folch,Rohit Choudhary
837,Bhrashtachar,-1966,154 min,"Adventure, Fantasy, Romance",6.4,14,Homi Wadia,Sanjeev Kumar,L. Vijayalakshmi,David Abraham
842,Chandni,-1954,145 min,"Action, Adventure, Drama",6.2,46,Homi Wadia,Shakila,Mahipal,B.M. Vyas
846,Eeshwar,-1977,163 min,"Action, Adventure",6.7,27,Kedar Kapoor,Urmila Bhatt,Birbal,Jagdeep
850,Ek Din Achanak,-2017,120 min,Drama,6.5,137,Zaigham Imam,Neelima Azim,Pawan Tiwari,Bhavna Pani
852,Ganashatru,-1953,135 min,Fantasy,6.3,11,K. Amarnath,Nimmi,Asha Mathur,Pran
853,Kadhalan,-2015,114 min,"Biography, Drama",7.8,"6,402",Hansal Mehta,Manoj Bajpayee,Rajkummar Rao,Ashish Vidyarthi
861,Gitanjali,-2015,126 min,"Comedy, Drama, Romance",3.8,"1,513",Umesh Shukla,Rishi Kapoor,Abhishek Bachchan,Asin Thottumkal
862,Guru,-2020,97 min,Thriller,7.9,384,Akhil Gautam,Akhil Gautam,Ajay Bafna,Vikas Sachdeva
863,Ilaaka,-1984,128 min,"Action, Drama",4.8,31,Mohan Kumar,Kumar Gaurav,Rati Agnihotri,Vinod Mehra
864,Jaadugar,-2009,144 min,"Action, Comedy, Drama",6.2,"5,786",Rohit Shetty,Sanjay Dutt,Ajay Devgn,Fardeen Khan
872,Kala Bazaar,-2010,123 min,"Action, Crime, Drama",6.1,303,Faruk Kabir,Varun Bhagwat,Virendra Giri,Vikram Gokhale
873,Kanoon Apna Apna,-1997,149 min,Comedy,4.3,7,Ravindra Arora,Zahid Ali,Shakti Kapoor,Kader Khan
874,Love Love Love,-1986,160 min,"Action, Drama",5.4,132,Ketan Desai,Jackie Shroff,Shammi Kapoor,Waheeda Rehman
876,Main Azaad Hoon,-2015,133 min,Horror,3.7,"1,622",Bhushan Patel,Bipasha Basu,Karan Singh Grover,Sulabha Arya
879,Mathilukal,-2011,126 min,"Comedy, Crime, Drama",4,"1,295",Roshan Abbas,Lillete Dubey,Satyajeet Dubey,Ali Fazal
883,Ram Lakhan,-1994,140 min,"Action, Drama",4.7,552,Raj N. Sippy,Sanjay Dutt,Akshay Kumar,Heera Rajgopal
885,Sati,-1967,152 min,"Adventure, Drama, Romance",6.5,41,Mohan Kumar,Rajendra Kumar,Saira Banu,Balraj Sahni
886,Thanedaar,-2016,137 min,Action,6.6,23,Kader Kashmiri,Sonia Albizuri,Dev Anand,Bob Christo
889,Toofan,-1975,153 min,"Drama, Family",7,232,Shakti Samanta,Uttam Kumar,Sharmila Tagore,Prema Narayan
890,Aaj Ka Arjun,-1954,149 min,"Drama, Musical, Romance",6.8,162,Mehboob Khan,Madhubala,Nimmi,Dilip Kumar
891,Agneepath,-1958,148 min,"Musical, Romance",6.6,38,T. Prakash Rao,Dev Anand,Vyjayanthimala,Padmini
894,Anjali,-1936,166 min,Drama,6.1,17,Shantaram Rajaram Vankudre,Durga Khote,Shanta Apte,Vasanti
903,Awaargi,-1972,143 min,"Drama, Musical, Romance",8.2,"1,592",Shakti Samanta,Rajesh Khanna,Sharmila Tagore,Sujit Kumar
904,Baaghi: A Rebel for Love,-2020,143 min,Drama,4.4,25,Tanveer Hashmi,Chandrima Banerjee,Kundan Bhardwaj,Sufi
906,Baap Numbri Beta Dus Numbri,-1961,121 min,Drama,6.5,14,Prabhu,Rajendra Kumar,Nalini Jaywant,Nanda
913,Dil,-1978,133 min,"Action, Adventure, Comedy",4.9,16,Harmesh Malhotra,Shashi Kapoor,Shatrughan Sinha,Sulakshana Pandit
917,Disha,-1977,184 min,"Action, Comedy, Drama",7.5,"7,336",Manmohan Desai,Vinod Khanna,Rishi Kapoor,Amitabh Bachchan
920,Ghar Ho To Aisa,-2019,134 min,"Horror, Thriller",2.8,308,Bhushan Patel,Ali Asgar,Ali Asgar,Vivan Bhatena
923,Ghayal,-1990,153 min,Family,4.2,41,Mohan Kumar,Shabana Azmi,Anil Kapoor,Meenakshi Sheshadri
928,Izzatdaar,-1952,141 min,"Action, Adventure, Drama",6.9,65,Jayant Desai,Nargis,Raj Kapoor,Agha
930,Kishen Kanhaiya,-2013,95 min,Mystery,4.4,16,Apurv Bajpai,Rohan Jardosh,Ishita Salot,Gunjan Vyas
